BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,P_BAD1,P_BAD0,EM_PROBABILITY,EM_PROBABILITY
0,17500,73071,94267,DebtCon,Office,0.99522444,0,0,160.4547005,3,19,32.27680932,0.075259725,0.924740275,0.924740275,0
0,17500,153839,194027,DebtCon,Other,7,0,0,,1,15,29.1136512,0.106149958,0.893850042,0.893850042,0
0,17500,51102,69532,DebtCon,Other,5,0,0,108.3160802,2,49,31.49594572,0.06137191,0.93862809,0.93862809,0
0,17500,100642,138550,DebtCon,Office,3,,,115.0759476,3,16,32.17638026,0.106149958,0.893850042,0.893850042,0
1,17500,110603,142000,DebtCon,Other,1,1,0,163.0666667,3,25,,0.106149958,0.893850042,0.893850042,0
1,17500,56647,78000,DebtCon,ProfExe,11,3,2,92.3,7,29,,0.106149958,0.893850042,0.893850042,0
1,17500,68000,133015,DebtCon,Office,19,1,1,177.5,5,21,,0.106149958,0.893850042,0.893850042,0
0,17500,46636,72908,DebtCon,Other,7,0,0,110.2309072,3,15,41.51229209,0.191436102,0.808563898,0.808563898,0
0,17500,90221,113564,DebtCon,Other,19,0,0,265.1846253,1,17,27.02943897,0.033900065,0.966099935,0.966099935,0
0,17500,85183,108948,HomeImp,ProfExe,4,0,0,125.1094856,1,25,37.10302599,0.087333431,0.912666569,0.912666569,0
0,17500,61524,87188,HomeImp,ProfExe,3,0,0,115.8086609,1,13,25.40157,0.049299162,0.950700838,0.950700838,0
1,17500,91000,116000,DebtCon,ProfExe,0.5,0,0,188.7333333,3,26,,0.106149958,0.893850042,0.893850042,0
0,1453.262617,87294,114031,DebtCon,Other,5.219856969,0,0,147.0985835,2,8,34.46794,0.107354145,0.892645855,0.892645855,0
0,17500,73060.13648,96719.16957,DebtCon,Other,1,0,0,288.0084783,0,47,39.35835753,0.053142947,0.946857053,0.946857053,0
0,17500,43387.20918,138977,DebtCon,Office,2,,,100.2812192,2,15,31.66931945,0.106149958,0.893850042,0.893850042,0
0,17500,23288,94904,DebtCon,ProfExe,5.164296108,0,0,145.1207368,0,20,29.67538222,0.057160959,0.942839041,0.942839041,0
0,17600,31413.53278,50933,DebtCon,ProfExe,6,0,0,239.2016301,1,35,39.30107072,0.069419664,0.930580336,0.930580336,0
0,17600,53707,80407,DebtCon,Other,17,1,0,185.9782208,0,21,36.49405393,0.109432591,0.89056741,0.89056741,0
1,17600,,96188,,Other,,0,0,181.2950465,0,9,30.87931729,0.106149958,0.893850042,0.893850042,0
0,17600,56090,103992,HomeImp,Other,1,0,2,46.87513575,1,10,39.08182644,0.398916042,0.601083958,0.601083958,0
0,17600,62996,86817,HomeImp,ProfExe,12,0,1,152.7826478,0,14,29.20365458,0.07997092,0.92002908,0.92002908,0
0,17600,73354,96526,DebtCon,Other,0,0,0,147.1345258,1,18,33.05249321,0.078403593,0.921596407,0.921596407,0
0,17600,72232,103081,DebtCon,Other,1,0,0,143.9671531,0,18,36.30996249,0.08853082,0.91146918,0.91146918,0
0,17600,79122,96116,DebtCon,Other,0.126875838,0,0,152.4437144,1,18,35.5896626,0.088980466,0.911019534,0.911019534,0
1,17600,76043,95605,DebtCon,Other,3,2,1,85.04333493,6,30,47.84029512,0.66252478,0.33747522,0.66252478,0
0,17600,44571,66088,HomeImp,Office,2,0,0,126.0903816,0,17,30.87190179,0.058520089,0.941479911,0.941479911,0
0,17600,,45119,DebtCon,Other,,,,354.7359192,,17,34.49504666,0.106149958,0.893850042,0.893850042,0
0,17600,12324.92167,41396,DebtCon,Mgr,19,0,0,89.20252735,1,16,23.93494584,0.042788403,0.957211597,0.957211597,0
0,17600,67285,90816,DebtCon,Other,1,1,2,104.5928669,2,25,35.59225354,0.359881334,0.640118666,0.640118666,0
0,17600,64857,82449,DebtCon,Other,1,0,0,312.882474,3,15,43.47886256,0.133817317,0.866182683,0.866182683,0
0,17600,59347,68667,DebtCon,Office,0,0,0,185.274961,0,25,30.05232395,0.039051226,0.960948774,0.960948774,0
0,17600,71983,97939,DebtCon,Office,1,0,0,144.3662159,3,19,29.80858977,0.067418247,0.932581754,0.932581754,0
0,17600,106381,134476,DebtCon,Other,0,0,0,294.0732541,0,47,38.58165872,0.047564237,0.952435763,0.952435763,0
0,17600,62198,101183,HomeImp,ProfExe,21,0,0,230.7167135,1,23,39.13975656,0.077816498,0.922183502,0.922183502,0
0,17600,71366,87862,DebtCon,Office,5,0,0,116.7966851,0,20,23.40013712,0.030220557,0.969779443,0.969779443,0
0,17600,39063,54561,DebtCon,Other,17,0,0,107.9438175,1,17,38.91921033,0.120780592,0.879219408,0.879219408,0
0,17600,48487,65665,DebtCon,Other,6,0,0,100.1740038,2,15,43.76968491,0.196848462,0.803151538,0.803151538,0
0,17600,,48306.36309,,,7,0,0,111.7857004,0,14,27.09089472,0.106149958,0.893850042,0.893850042,0
0,17600,88661,114922,DebtCon,Other,13,0,0,152.7540102,1,7,36.76627363,0.102026779,0.897973221,0.897973221,0
0,17600,61093,97551,DebtCon,Office,0,0,0,75.06082943,0,22,35.5629932,0.083585691,0.916414309,0.916414309,0
0,17700,10847,94611,HomeImp,Other,14,0,1,271.3966671,0,22,27.2833953,0.070905989,0.929094011,0.929094011,0
0,8812.009803,17480,41055,,Office,1,0,0,196.1319389,0,15,37.92365952,0.106149958,0.893850042,0.893850042,0
0,17700,64964,88856,DebtCon,Office,5,0,0,114.6676183,0,19,21.93300632,0.028697331,0.971302669,0.971302669,0
1,17700,111612,128416,DebtCon,,14,0,0,169.7334875,0,17,39.77062845,0.106149958,0.893850042,0.893850042,0
0,17700,93302,116668,DebtCon,Other,20,0,0,283.040946,0,16,25.2259102,0.025144914,0.974855087,0.974855087,0
0,17700,50886,106673,HomeImp,Other,2,0,2,57.09065961,1,10,40.85911311,0.429984871,0.57001513,0.57001513,0
0,17700,60260,90196,HomeImp,ProfExe,11,0,1,177.8548455,0,14,29.60717111,0.079335827,0.920664173,0.920664173,0
0,17700,36253,57420,DebtCon,ProfExe,3,0,0,267.7835088,1,34,37.93457008,0.060387175,0.939612825,0.939612825,0
0,17700,,56402,DebtCon,Office,3,0,0,91.04574898,2,8,38.68550628,0.106149958,0.893850042,0.893850042,0
0,14276.21016,107395,133433,DebtCon,ProfExe,6,0,0,96.15756174,0,13,27.59227738,0.046036481,0.95396352,0.95396352,0
0,17700,71399,96588,HomeImp,ProfExe,7,0,0,83.59853183,0,16,33.62658567,0.076392248,0.923607752,0.923607752,0
0,17700,98476,136319,DebtCon,Office,2,,,110.7357286,3,16,32.22102484,0.106149958,0.893850042,0.893850042,0
0,17700,85150,113104,DebtCon,ProfExe,11,0,0,148.0652591,2,19,38.96287206,0.103786371,0.896213629,0.896213629,0
1,17700,58016,76416,DebtCon,Office,4,0,0,28.01149175,5,10,41.46337333,0.246266857,0.753733143,0.753733143,0
0,17700,47064,71698,DebtCon,ProfExe,3,0,0,244.5180644,3,32,30.40320383,0.049708231,0.950291769,0.950291769,0
0,17700,,10171.24607,DebtCon,Office,1,0,0,85.18341257,2,8,40.20948611,0.106149958,0.893850042,0.893850042,0
0,17700,56375,90435,DebtCon,Office,0,0,0,70.22587032,0,23,36.02327677,0.08633221,0.91366779,0.91366779,0
0,17700,72911,97317,DebtCon,Mgr,1,0,0,82.39838379,0,17,25.32925087,0.041013196,0.958986804,0.958986804,0
0,17700,82302,111228,HomeImp,ProfExe,4,0,0,118.4559036,0,25,37.1605612,0.080622982,0.919377018,0.919377018,0
0,17800,61494,85864,DebtCon,Other,2,0,0,303.8376508,3,15,40.24631208,0.113455977,0.886544023,0.886544023,0
0,17800,38770,64357,DebtCon,Other,4.644559842,0,0,282.9357846,0,21,27.97949547,0.035012502,0.964987498,0.964987498,0
0,17800,39686,67246,DebtCon,,5,0,0,114.183555,1,10,27.5758097,0.106149958,0.893850042,0.893850042,0
0,17800,62761.2428,108348,HomeImp,ProfExe,1,0,0,132.6098608,0,25,36.45908768,0.081907205,0.918092795,0.918092795,0
0,17800,,95639,,Other,,0,0,179.8493516,1,9,33.14225722,0.106149958,0.893850042,0.893850042,0
0,17800,107736,113100,DebtCon,Other,1,0,0,135.1232249,2,20,38.93711224,0.116192762,0.883807239,0.883807239,0
0,17800,56956,72812.75234,DebtCon,Office,0,0,0,187.1833294,0,24,31.81747192,0.045442585,0.954557415,0.954557415,0
0,17800,60611,89943,DebtCon,Office,29,0,0,208.466537,0,21,30.81324059,0.036260356,0.963739644,0.963739644,0
0,17800,58942,91483,HomeImp,ProfExe,5,0,0,123.7366744,0,13,28.15595999,0.052192957,0.947807043,0.947807043,0
0,17800,68889,85642,DebtCon,Other,0,2,2,105.7679609,2,25,34.62992201,0.445203105,0.554796895,0.554796895,0
0,17800,100277,163702,,Other,,1,,256.8544712,,24,36.35403645,0.106149958,0.893850042,0.893850042,0
0,17800,14376.73683,115660,DebtCon,ProfExe,16,0,0,270.044991,0,19,27.46700181,0.037503236,0.962496764,0.962496764,0
0,17800,137169,182280,DebtCon,Mgr,12,0,0,241.3753071,0,21,28.84644812,0.02924463,0.97075537,0.97075537,0
0,17800,13839,171378,HomeImp,Mgr,23,0,0,86.7026248,2,21,31.35960953,0.110785977,0.889214023,0.889214023,0
0,17800,13660,173360,HomeImp,Mgr,23,0,0,78.8388988,2,21,30.06279232,0.104499232,0.895500768,0.895500768,0
0,17800,8642,88369,HomeImp,Other,13,0,0,265.022103,0,22,26.48079237,0.040574232,0.959425769,0.959425769,0
0,17800,36902,57622,HomeImp,Other,9,0,0,121.8797027,0,10,19.14211657,0.033332996,0.966667004,0.966667004,0
0,17800,54003,116434,DebtCon,ProfExe,18,0,0,268.715304,0,19,24.25197177,0.024639112,0.975360888,0.975360888,0
0,17800,69306,94504,HomeImp,ProfExe,7,0,0,85.85082998,0,15,32.2942169,0.070548997,0.929451003,0.929451003,0
0,17800,56432,157665,DebtCon,ProfExe,20,0,0,238.1668986,0,27,20.07933438,0.019923407,0.980076593,0.980076593,0
0,17800,44326,79651,DebtCon,ProfExe,4,0,0,246.7969491,3,32,32.50901207,0.058755871,0.941244129,0.941244129,0
1,17900,70046,135917,DebtCon,Self,1,1,2,138.0110083,0,16,38.2892023,0.426126979,0.573873021,0.573873021,0
0,17900,37265,53214,DebtCon,ProfExe,2,0,0,259.963831,0,34,39.83150056,0.061283583,0.938716417,0.938716417,0
0,17900,62697,89848,DebtCon,Office,7,0,0,113.0588969,0,19,24.07219136,0.033508623,0.966491377,0.966491377,0
0,17900,72501,94488,DebtCon,Office,1,0,0,162.3895619,3,19,29.96118901,0.064278323,0.935721677,0.935721677,0
0,17900,97335,167384,,Other,,0,,250.4871084,,24,39.15632328,0.106149958,0.893850042,0.893850042,0
0,17900,63559,81536,HomeImp,ProfExe,13,0,3,176.8707685,0,13,26.18976709,0.162104362,0.837895638,0.837895638,0
0,17900,66823,91680,DebtCon,Mgr,0,0,0,89.43649279,0,18,27.71065729,0.047741922,0.952258078,0.952258078,0
0,17900,38233,63578,DebtCon,,6,1,0,79.1215828,2,9,26.5188307,0.106149958,0.893850042,0.893850042,0
0,17900,70444,95860,HomeImp,Office,7,,,95.68425477,0,11,38.14282274,0.106149958,0.893850042,0.893850042,0
1,17900,41487.99617,53002.3133,HomeImp,ProfExe,6,0,1,90.3,6,5,,0.106149958,0.893850042,0.893850042,0
0,17900,102054,143103,DebtCon,Office,5,,,125.858539,2,16,32.84743505,0.106149958,0.893850042,0.893850042,0
0,17900,56273,111507,HomeImp,Office,1,,2,123.0225636,1,23,39.49148711,0.106149958,0.893850042,0.893850042,0
1,17900,39147.83759,92051,HomeImp,Mgr,3.05626834,0,0,117.0897854,0,31,42.373233,0.119493385,0.880506615,0.880506615,0
0,17900,46342,33468.20195,DebtCon,Mgr,26,1,0,279.0070806,1,17,36.07297543,0.072844729,0.927155271,0.927155271,0
0,17900,110332,130756,DebtCon,Other,2,0,1,288.6555842,1,47,41.9463752,0.108497706,0.891502294,0.891502294,0
0,17900,68779,98623,DebtCon,Mgr,1,0,0,83.86164124,0,17,26.40566665,0.045023261,0.95497674,0.95497674,0
0,488.9946984,,31953,HomeImp,Other,4.558632646,0,1,74.42930759,1,2,29.97560335,0.106149958,0.893850042,0.893850042,0
0,18000,68000,39000.61589,DebtCon,Office,10,0,0,206.9666667,2,13,,0.106149958,0.893850042,0.893850042,0
0,18000,49255,61752,DebtCon,Other,8,0,0,122.0619672,3,49,30.03372238,0.058765491,0.941234509,0.941234509,0
0,18000,62216,85503,DebtCon,Other,2.362110795,0,0,307.2507013,2,15,41.43939067,0.107518809,0.892481191,0.892481191,0
0,18000,97523,130166,DebtCon,Mgr,0.580668582,,,247.9728235,3,42,40.59168739,0.106149958,0.893850042,0.893850042,0
0,18000,63508,94991,DebtCon,Office,1,0,0,155.8847243,0,25,23.58566428,0.028244708,0.971755292,0.971755292,0
0,18000,65836,100292,HomeImp,ProfExe,22,0,0,237.1016319,0,24,36.33819671,0.05410015,0.94589985,0.94589985,0
0,18000,,53365,DebtCon,Other,,,,340.460801,,17,30.57565003,0.106149958,0.893850042,0.893850042,0
0,18000,72152,102671,HomeImp,ProfExe,7,0,0,84.63934821,0,16,32.88687523,0.07347064,0.92652936,0.92652936,0
0,18000,88509,1057.011076,DebtCon,ProfExe,4,0,0,150.8023694,1,21,23.20094121,0.022615019,0.977384981,0.977384981,0
0,18000,84824,48533.83631,DebtCon,Other,21,0,0,293.9804358,0,16,27.09752347,0.023596606,0.976403394,0.976403394,0
0,18000,23252,50750,DebtCon,ProfExe,16,0,0,180.6,1,20,,0.106149958,0.893850042,0.893850042,0
0,18000,46865,61266,DebtCon,,2.430770512,0,0,102.5946739,2,9,26.35375338,0.106149958,0.893850042,0.893850042,0
0,18000,105000,49775.31428,DebtCon,Office,6,0,0,219.1666667,4,24,,0.106149958,0.893850042,0.893850042,0
0,18000,23000,46000,DebtCon,Other,0.2,,,312.5333333,,25,,0.106149958,0.893850042,0.893850042,0
0,18000,7051,66200,DebtCon,Office,,0,0,250.5666667,0,22,,0.106149958,0.893850042,0.893850042,0
0,18000,88000,8415.566053,DebtCon,Mgr,14,0,0,179.5666667,2,26,,0.106149958,0.893850042,0.893850042,0
0,11588.17199,124000,195000,HomeImp,ProfExe,13,0,0,202.9,0,22,,0.106149958,0.893850042,0.893850042,0
0,18000,94554,119000,HomeImp,Mgr,1,0,1,308.4666667,1,20,,0.106149958,0.893850042,0.893850042,0
0,18000,90000,120600,DebtCon,Office,25,0,0,272.9333333,3,17,,0.106149958,0.893850042,0.893850042,0
0,18000,45000,68500,DebtCon,ProfExe,10,0,0,190.8,1,42,,0.106149958,0.893850042,0.893850042,0
0,18000,56000,78000,DebtCon,,4,0,0,108.5333333,0,16,,0.106149958,0.893850042,0.893850042,0
1,18000,62000,160800,HomeImp,ProfExe,15,0,0,129.8333333,1,11,,0.106149958,0.893850042,0.893850042,0
1,11401.33134,12900,21500,HomeImp,Office,5,3,0,109.5666667,0,33,,0.106149958,0.893850042,0.893850042,0
1,18000,57988,2121.570435,DebtCon,Other,16,0,0,165.3333333,2,14,,0.106149958,0.893850042,0.893850042,0
1,2650.805395,99401,140000,DebtCon,Other,0.663154763,2,0,150.1,3,20,,0.106149958,0.893850042,0.893850042,0
1,18000,39005,60000,DebtCon,Other,10,2,0,112.6333333,5,5,,0.106149958,0.893850042,0.893850042,0
1,18000,47000,67182.64225,DebtCon,Other,6,3,2,110.6333333,2,24,,0.106149958,0.893850042,0.893850042,0
0,18000,52301,79959,DebtCon,Other,1,,1,290.2806482,0,9,37.16369797,0.106149958,0.893850042,0.893850042,0
0,18000,55169,114786,HomeImp,Office,2,,2,120.1541063,0,24,37.54773286,0.106149958,0.893850042,0.893850042,0
0,18000,67356.76007,118817,DebtCon,ProfExe,0,0,0,126.4264397,0,30,37.87741107,0.083136901,0.916863099,0.916863099,0
1,10961.72015,48724,72654,DebtCon,Other,7,0,0,62.08860596,0,4,31.57029892,0.093039749,0.906960251,0.906960251,0
0,18000,161413,196860,DebtCon,Other,7,0,0,,2,16,30.77816684,0.106149958,0.893850042,0.893850042,0
0,18000,90275,135792,DebtCon,Mgr,13,0,0,178.661764,1,26,33.33696079,0.054267298,0.945732702,0.945732702,0
0,18000,74162,89823,DebtCon,Other,0,2,1,121.7614658,1,26,34.02520751,0.266941786,0.733058214,0.733058214,0
1,18000,114000,147140,DebtCon,Other,5,0,0,122.7333333,2,13,,0.106149958,0.893850042,0.893850042,0
0,18000,50409,78404,DebtCon,ProfExe,9,0,0,191.2820789,0,42,39.48302397,0.062952099,0.937047901,0.937047901,0
0,7683.248278,54196,71412,DebtCon,ProfExe,10,0,0,189.8742704,1,42,37.3521051,0.060561773,0.939438227,0.939438227,0
0,18000,41814,62845,HomeImp,Other,27,0,0,244.8818599,0,14,23.53704523,0.027956908,0.972043093,0.972043093,0
0,18000,,97026,,Other,,0,0,182.5978157,1,9,30.67551037,0.106149958,0.893850042,0.893850042,0
0,18000,107546,176314,DebtCon,Office,6,0,0,218.0193861,3,23,40.15214366,0.1091784,0.8908216,0.8908216,0
0,18100,81916,104048,DebtCon,Other,0,0,0,154.4259959,0,18,33.67802577,0.069827341,0.930172659,0.930172659,0
0,18100,144692,183630,DebtCon,Mgr,11,0,0,256.2054726,0,21,27.38411651,0.024718139,0.975281861,0.975281861,0
0,18100,53524,102133,HomeImp,Other,0,0,3,52.94238739,1,9,40.61679727,0.563690434,0.436309567,0.563690434,0
0,18100,16822.90771,72200,DebtCon,ProfExe,11,0,0,178.1920777,0,42,40.57402248,0.07928473,0.92071527,0.92071527,0
1,18100,23590,215548,DebtCon,Mgr,10,7,2,136.5300202,10,41,33.27229752,0.954355332,0.045644668,0.954355332,0
0,18100,57864,164069,DebtCon,ProfExe,19,0,0,247.545271,0,27,21.46927181,0.021814661,0.97818534,0.97818534,0
0,18100,71814,89941,DebtCon,Other,7.360026542,0,0,83.16781079,3,11,32.28540549,0.113064883,0.886935117,0.886935117,0
0,18100,62783,86066,DebtCon,Other,0,0,0,293.3585868,2,15,43.6177143,0.129085789,0.870914211,0.870914211,0
0,18100,89454,119019,DebtCon,Other,9.237060689,0,0,127.2461963,1,8,37.52527269,0.11568432,0.884315681,0.884315681,0
0,18100,76301.4868,182418,DebtCon,Office,0.531438433,0,0,230.0721311,3,23,40.29869891,0.128381537,0.871618463,0.871618463,0
0,18100,95322,119643,HomeImp,Mgr,2,0,0,313.6033866,1,20,42.1192853,0.078359185,0.921640815,0.921640815,0
1,18100,22203,138057,DebtCon,Other,1.110758864,0,0,356.9090675,1,10,40.87438208,0.119726594,0.880273406,0.880273406,0
0,18100,73356,86885,DebtCon,Other,10,0,0,73.74671053,3,12,31.57101889,0.106094877,0.893905123,0.893905123,0
0,18100,27186,77694,HomeImp,Other,,0,0,249.4133616,0,50,43.72793048,0.106149958,0.893850042,0.893850042,0
0,18100,27239,39723,DebtCon,Mgr,17,0,0,111.5322141,1,16,24.44945281,0.039232327,0.960767673,0.960767673,0
0,18100,6964.407519,55734,DebtCon,ProfExe,17,0,0,175.8953545,0,19,37.94552227,0.084045943,0.915954057,0.915954057,0
0,18100,32554,92419,DebtCon,ProfExe,8,0,0,164.9096132,1,20,29.01660998,0.05490949,0.94509051,0.94509051,0
0,18100,18611,171194,HomeImp,Self,5,0,0,313.0379453,0,26,27.19915401,0.055168368,0.944831633,0.944831633,0
0,18200,50250,72000,DebtCon,Mgr,10,2,0,75.06666667,3,28,,0.106149958,0.893850042,0.893850042,0
0,18200,93702,158647,HomeImp,ProfExe,4,0,1,96.17779327,0,16,34.70993598,0.141096535,0.858903465,0.858903465,0
0,18200,16386,91631.11688,HomeImp,Mgr,23,0,0,73.0072773,2,20,29.80460145,0.083182767,0.916817234,0.916817234,0
1,18200,67809,89339,DebtCon,Sales,0,3,0,102.4609862,2,19,38.34534078,0.567973063,0.432026937,0.567973063,0
0,18200,10640.78275,94898,DebtCon,Other,22,0,0,223.901918,2,41,35.99822541,0.07992167,0.92007833,0.92007833,0
0,18200,34593,56658,DebtCon,Other,15,0,0,126.0480098,1,18,36.92663479,0.104290824,0.895709176,0.895709176,0
0,18200,49653,159076,DebtCon,ProfExe,20,0,0,231.5497227,0,27,20.41593161,0.021520807,0.978479193,0.978479193,0
0,18200,67272.03316,136877,DebtCon,Mgr,15,0,0,168.9599682,2,26,36.05643747,0.083013327,0.916986673,0.916986673,0
1,18200,55406,78682,DebtCon,Other,,0,0,122.7177095,0,39,33.6938313,0.106149958,0.893850042,0.893850042,0
0,18200,4447,21510,DebtCon,Other,,0,0,67,2,19,,0.106149958,0.893850042,0.893850042,0
1,18200,139000,171350,DebtCon,Other,0.1,0,1,102.5,7,18,,0.106149958,0.893850042,0.893850042,0
0,18200,97146,55193.74698,DebtCon,Office,24,0,0,278.3074217,2,17,32.72169498,0.036390613,0.963609388,0.963609388,0
0,4440.646637,61690,89963,HomeImp,ProfExe,15,0,2,157.409679,0,14,27.94667597,0.122461674,0.877538326,0.877538326,0
0,18200,43122.02025,94510,DebtCon,Office,0.368938032,0,0,161.3526933,0,24,23.89655471,0.031810254,0.968189746,0.968189746,0
0,18200,4927,30198,DebtCon,Other,,0,0,89.59983867,1,19,41.23052688,0.106149958,0.893850042,0.893850042,0
0,18200,53646,156048,DebtCon,ProfExe,20,0,0,232.2971256,0,27,20.85606753,0.021539144,0.978460856,0.978460856,0
0,5287.202307,80749.65667,208782,DebtCon,Other,4,0,0,202.5343334,0,17,27.43664604,0.055837077,0.944162923,0.944162923,0
0,18200,62141,90434,DebtCon,Office,0,0,0,69.41077665,0,22,35.35728725,0.081485822,0.918514178,0.918514178,0
0,18200,68743,92112,DebtCon,Mgr,0,0,0,95.34376502,0,16,26.69266663,0.044515666,0.955484334,0.955484334,0
1,18200,95091,113294,DebtCon,ProfExe,15,0,3,188.504617,0,36,78.65438605,0.844741368,0.155258632,0.844741368,0
0,18200,78077,105522,DebtCon,ProfExe,0,0,0,278.4430216,2,22,38.9396509,0.078227556,0.921772444,0.921772444,0
0,18200,63852,9380.975157,DebtCon,Other,1,0,0,181.9117699,0,31,33.20940925,0.044765146,0.955234854,0.955234854,0
0,18200,29033.93451,62371,HomeImp,Other,25,0,0,268.1982607,0,13,24.74818104,0.031117515,0.968882485,0.968882485,0
0,18200,57980,79265,DebtCon,Other,16,0,0,194.0542928,0,20,37.72576061,0.07704546,0.92295454,0.92295454,0
0,18300,40018,65355,DebtCon,Other,16,1,0,287.9746298,0,21,28.36288297,0.050710639,0.949289361,0.949289361,0
0,8666.880186,90337,103864,HomeImp,ProfExe,3,0,0,118.5345867,0,25,39.72048898,0.092454396,0.907545604,0.907545604,0
0,18300,109437,114900,DebtCon,Other,1,0,0,138.1718508,1,20,38.33231689,0.098430993,0.901569007,0.901569007,0
0,18300,55584,95236,,ProfExe,10,0,0,,1,15,24.59063319,0.106149958,0.893850042,0.893850042,0
0,18300,121001,210685,DebtCon,Other,2,0,0,192.9772854,0,16,26.86050033,0.045527265,0.954472735,0.954472735,0
0,18300,26982,55892.85225,DebtCon,ProfExe,15,0,0,183.6144149,1,19,36.29961798,0.076947596,0.923052404,0.923052404,0
0,7049.945421,63351,87645,DebtCon,Other,1,0,0,324.614647,3,15,43.90230255,0.139378777,0.860621223,0.860621223,0
0,18300,109192,139384,DebtCon,ProfExe,6,0,0,122.8655758,0,14,29.3975931,0.048080567,0.951919433,0.951919433,0
0,18300,35662.48313,118545,DebtCon,ProfExe,12,0,0,140.5158506,3,18,38.89923169,0.148690788,0.851309212,0.851309212,0
0,18300,31427,853.0630391,DebtCon,Other,16,0,0,110.5522774,0,18,40.00125599,0.101893035,0.898106965,0.898106965,0
0,18300,35975,60500,DebtCon,Office,13,0,2,118.6666667,1,22,,0.106149958,0.893850042,0.893850042,0
1,18300,60100,82506,DebtCon,ProfExe,10,3,1,171.4666667,2,64,,0.106149958,0.893850042,0.893850042,0
0,18300,73510,95132,DebtCon,Mgr,0,0,0,86.68429575,0,17,25.24404629,0.040136419,0.959863581,0.959863581,0
0,7064.105493,1748.052077,153093,HomeImp,ProfExe,5,0,0,109.3371059,0,16,36.21398749,0.139008501,0.860991499,0.860991499,0
0,18300,68096,99051,DebtCon,Mgr,1,0,0,85.8431617,0,17,27.63351648,0.04890897,0.95109103,0.95109103,0
1,18300,68517,97151,HomeImp,ProfExe,7,0,0,77.52181884,0,15,32.00405609,0.071349249,0.928650751,0.928650751,0
0,18300,12169,86973.16872,HomeImp,Other,13,0,1,274.4813985,0,23,30.26921818,0.08292296,0.91707704,0.91707704,0
0,18300,89455,124840,DebtCon,ProfExe,13,,,148.7646605,,24,29.9624015,0.106149958,0.893850042,0.893850042,0
0,13054.16493,67550,26291.65151,DebtCon,Office,3,0,0,154.1501136,0,25,22.85499927,0.021585267,0.978414733,0.978414733,0
