BAD;LOAN;MORTDUE;VALUE;REASON;JOB;YOJ;DEROG;DELINQ;CLAGE;NINQ;CLNO;DEBTINC;P_BAD1;P_BAD0
1;16500;52028;30679.538178;DebtCon;Other;7;0;0;105.53037606;4;18;41.344845835;0.1825704349;0.8174295651
0;4663.730326;38028.643022;65748;DebtCon;Other;7;0;0;99.193552575;3;14;41.415631251;0.2051527774;0.7948472226
0;851.11436008;;88454;DebtCon;Office;30;0;0;320.42145028;0;16;14.097940896;0.1061499579;0.8938500421
1;16500;54569.008198;;DebtCon;Office;5.6905414856;0;1;217.78684139;0;19;;0.1061499579;0.8938500421
0;16500;64992;97348;HomeImp;Office;2.0643356452;;;123.66882077;0;11;36.107923552;0.1061499579;0.8938500421
0;16500;97010;128101;DebtCon;Mgr;9;;;250.68186198;2;41;36.933331164;0.1061499579;0.8938500421
0;16500;38651.790635;98658;DebtCon;Other;5;3;0;77.992816106;0;21;23.120073801;0.1580388976;0.8419611024
1;16500;92900;116000;DebtCon;Mgr;10;1;;83.166666667;1;27;;0.1061499579;0.8938500421
0;16500;64081;100796;HomeImp;ProfExe;22;0;1;243.94168588;1;24;38.327816354;0.1145421559;0.8854578441
0;16500;23169;590.49104446;DebtCon;ProfExe;6.88045082;0;0;208.07694321;2;15;34.430575154;0.0691433357;0.9308566643
1;12607.396911;48833;68872;DebtCon;Other;0.5644224745;0;0;60.390652294;0;12;22.459624387;0.047223603;0.952776397
1;1868.6834245;105369.57268;80261.608472;DebtCon;Mgr;4.639830367;0;1;169.7373629;1;31;36.178122;0.0914074442;0.9085925558
1;16500;;42894;HomeImp;Other;1;0;0;331.42686954;0;8;26.895804457;0.1061499579;0.8938500421
0;16500;67619;93500;HomeImp;ProfExe;8;0;0;82.166666667;0;16;;0.1061499579;0.8938500421
0;3911.1996258;45218.134741;55001.272622;DebtCon;Other;0.6101026994;0;0;308.43333333;3;16;;0.1061499579;0.8938500421
0;16500;4062.458341;93890.889793;DebtCon;ProfExe;10;0;0;262.73333333;1;38;;0.1061499579;0.8938500421
0;11154.740609;67527.316646;110000;DebtCon;Mgr;18;0;0;242.5;5;31;;0.1061499579;0.8938500421
1;16500;24980.381363;12850.996202;DebtCon;Other;26;0;3;109.56666667;5;35;;0.1061499579;0.8938500421
1;4018.563112;50000;;DebtCon;Mgr;0.6224964967;0;0;120.73333333;3;11;;0.1061499579;0.8938500421
1;16500;67000;109500;DebtCon;Mgr;1.9638177957;4;0;217.1;2;24;;0.1061499579;0.8938500421
0;16500;111037.28581;167611;DebtCon;Office;5;0;0;136.12243475;1;21;26.404528407;0.0415355628;0.9584644372
0;16500;51758;138693;DebtCon;Other;1.9634592878;0;0;283.06984094;5;43;39.716770715;0.1285428104;0.8714571896
0;16500;34529.551353;158296;DebtCon;ProfExe;2.6908481227;0;0;218.53926573;0;27;22.484791751;0.0307291999;0.9692708001
1;16500;43223;46925;DebtCon;Other;10;0;0;178.00238341;4;20;40.206333768;0.1510914753;0.8489085247
0;16500;44946;8175.7844526;HomeImp;Other;9.6145034696;0;0;247.27840785;0;14;24.357949543;0.0274634391;0.9725365609
0;16500;48674;73720;DebtCon;ProfExe;17;0;0;186.47307149;0;23;38.37360781;0.0702245336;0.9297754664
0;9340.1179425;8795;122933.71064;HomeImp;Mgr;2.3119218481;0;0;76.066666667;2;21;;0.1061499579;0.8938500421
0;16500;9843.4788854;80901.907568;DebtCon;Office;0;0;0;139.83124654;3;20;31.814429354;0.0980629451;0.9019370549
0;16500;72498.588835;144461;DebtCon;Office;1;;;136.72448949;2;15;34.107888816;0.1061499579;0.8938500421
0;16500;2959.4599112;66966;HomeImp;ProfExe;3;0;0;206.23838916;3;17;35.00637947;0.1121059709;0.8878940291
0;16500;94920;52342.168763;DebtCon;Other;2.3597886876;0;0;295.28552348;2;18;32.171631931;0.0453527633;0.9546472367
0;16500;;14389.282382;DebtCon;Other;11;;;102.1303682;2;8;31.566885272;0.1061499579;0.8938500421
0;8236.8560767;45441;76145;DebtCon;Mgr;4;0;0;124.03338316;1;8;28.173450676;0.060547518;0.939452482
0;16500;9875.322175;22913.134216;HomeImp;Other;9;0;0;118.30137184;0;9;17.747783551;0.0318556096;0.9681443904
0;16600;9626;28345.840027;HomeImp;Other;14;0;0;263.76624665;0;23;28.674701982;0.0390384137;0.9609615863
0;1372.2043026;11463.966726;49797.272144;;;;;;;;;34.118615358;0.1061499579;0.8938500421
1;16600;95860;123546;DebtCon;Office;0;;2;252.75748794;1;29;40.608567483;0.1061499579;0.8938500421
0;16600;81275;55023.089989;DebtCon;ProfExe;0.2948527482;0;0;289.37613799;1;20;38.475240991;0.0572788848;0.9427211152
0;1943.5346602;57094;36841.737757;;ProfExe;9;0;0;;0;15;24.023048237;0.1061499579;0.8938500421
0;16600;97749;164103;;Other;;1;;263.8467774;;23;37.386854286;0.1061499579;0.8938500421
0;16600;102543;119493;DebtCon;Office;2.565955844;0;0;276.69318517;0;33;29.284071859;0.0247099122;0.9752900878
0;10918.566301;17910.341766;27271.083528;DebtCon;Other;6;;;106.51293172;0;7;36.763752672;0.1061499579;0.8938500421
0;16600;35842.941294;68563;HomeImp;Office;2;1;0;119.50076473;0;18;33.073048345;0.1076406536;0.8923593464
0;5525.8410038;74784;9263.990909;DebtCon;Mgr;0.5312538457;0;0;90.05044751;0;17;25.708393802;0.0326576115;0.9673423885
1;16600;42259;;DebtCon;Other;1.5;1;3;209.96666667;0;20;;0.1061499579;0.8938500421
1;16600;;50732;DebtCon;Office;0;0;0;96.362894746;2;9;42.399139279;0.1061499579;0.8938500421
0;16600;;56631;DebtCon;Office;1.1108346503;0;0;98.760223233;1;8;39.799527401;0.1061499579;0.8938500421
0;16600;34317.721478;42244.262548;DebtCon;Office;4.7255263057;0;0;114.64013288;1;20;22.323142605;0.0335250598;0.9664749402
0;2888.2587688;74681;95471;DebtCon;Other;6;0;0;187.65351043;4;19;40.453753155;0.1579215694;0.8420784306
0;16600;28694;17882.68555;DebtCon;ProfExe;17.692535714;0;1;206.71765119;2;16;30.63902291;0.0850653561;0.9149346439
0;14785.268098;;30323.016802;DebtCon;Other;;;;351.725503;;15;31.534288917;0.1061499579;0.8938500421
0;16600;69644;9590.9163633;DebtCon;Office;0;0;0;149.09522704;4;19;29.725746822;0.0593864958;0.9406135042
1;1819.3760187;71096;60346.985935;HomeImp;ProfExe;3.5163014631;0;0;246.95963628;1;12;37.099532605;0.0724105148;0.9275894852
0;15143.597599;62933;91790;DebtCon;Other;1.6796285807;0;0;185.37246242;0;31;35.25727149;0.0650161633;0.9349838367
0;16700;50626.304645;107919;HomeImp;ProfExe;10;0;0;260.15854779;0;11;36.824339033;0.0722088643;0.9277911357
0;10021.584858;62933;95498;DebtCon;Office;0;0;1;161.66099425;0;25;24.26256802;0.050785089;0.949214911
0;16700;;29387;DebtCon;Other;11.048738249;;;80.820591457;2;8;33.364491337;0.1061499579;0.8938500421
0;16700;102687;92175.963151;DebtCon;ProfExe;7;0;0;97.763511856;0;14;31.10800492;0.0517741393;0.9482258607
1;16700;86076;87497.95553;DebtCon;ProfExe;12;0;0;295.95433961;0;18;28.447992405;0.0254990666;0.9745009334
0;16700;31135;41635.19805;DebtCon;Other;8.3799117526;0;0;105.13327106;0;18;39.122996804;0.1140147683;0.8859852317
0;11656.276032;12276.374745;61446;DebtCon;;5.8183051412;0;0;96.454705906;1;9;28.452980859;0.1061499579;0.8938500421
0;16700;42532.431579;112463;HomeImp;Office;1;;3;134.92571376;1;23;37.033954387;0.1061499579;0.8938500421
0;9301.92342;13368.713669;76704;DebtCon;Other;2;;2;271.6519477;0;10;37.630057159;0.1061499579;0.8938500421
0;16700;11059;28714.293152;HomeImp;Other;9.1131669609;0;1;262.61033998;0;23;29.884757742;0.0729641311;0.9270358689
1;13267.855327;59207;80351.363217;DebtCon;Other;1.1571434211;0;0;309.49638798;3;15;43.48806641;0.138594414;0.861405586
1;13515.775228;77083;78800.426433;DebtCon;Other;8.8767222552;0;0;170.81237285;;10;37.226430597;0.1061499579;0.8938500421
1;8122.5440463;67238;96535;HomeImp;Office;7;;;103.47260819;0;10;39.349650518;0.1061499579;0.8938500421
0;16700;;13001.326831;DebtCon;Office;0.8634076937;0;0;73.428942397;1;9;40.829128728;0.1061499579;0.8938500421
1;10852.220255;29404;45209;DebtCon;ProfExe;2.8548724404;0;1;195.55232961;2;16;31.058084364;0.1059953578;0.8940046422
0;7681.3460579;12830;15041.461253;DebtCon;ProfExe;2.5386932485;0;0;301.14852231;0;15;18.251480864;0.0157789304;0.9842210696
0;16700;53423;85685;HomeImp;ProfExe;5;0;0;109.42942826;0;12;28.160611312;0.0554210272;0.9445789728
0;16700;715.34146514;93277;HomeImp;Other;10.822368044;0;0;269.96268873;0;23;29.875928067;0.0534323079;0.9465676921
1;15628.248945;41990.544134;136568;DebtCon;Other;0;0;0;273.72507278;0;47;40.041684652;0.07526129;0.92473871
0;16800;49221.031587;2931.3805943;DebtCon;Other;3;0;0;294.99970155;2;16;40.625052691;0.0878110753;0.9121889247
0;16800;76852;90429;DebtCon;Other;6;0;0;183.84300457;3;18;42.297091696;0.1535275659;0.8464724341
1;5023.2196325;32847.760481;65000;DebtCon;Sales;3.3599379022;2;1;77.033333333;6;43;;0.1061499579;0.8938500421
1;426.18116272;21294.290886;88231;DebtCon;ProfExe;8;0;0;122.46327196;0;12;55.962022219;0.3237708425;0.6762291575
0;16800;56979;42582.552291;HomeImp;ProfExe;10;0;2;178.92995639;1;12;27.816420302;0.1191525518;0.8808474482
1;16800;69284;;DebtCon;Office;18.136085223;0;0;190.69331375;1;20;35.894025859;0.1061499579;0.8938500421
0;16800;50050;82418.224463;DebtCon;Other;0.2014700529;0;0;272.49983533;5;43;40.033378243;0.1177264965;0.8822735035
0;16800;23670;17101.942982;DebtCon;Mgr;7.986648405;1;0;106.39856975;0;17;26.696716261;0.0623102323;0.9376897677
0;16800;18102.577371;95747;DebtCon;Other;0;0;0;188.18900504;1;31;35.285844744;0.0909466909;0.9090533091
1;16800;16204;27781;HomeImp;Other;0.2637310728;10;0;190.57709682;0;9;27.146885648;0.827371983;0.172628017
0;16800;113021;114197.38334;;Mgr;3.4055612857;3;2;123.89341974;2;65;62.559307823;0.1061499579;0.8938500421
0;1370.8785168;50999.879033;89729;HomeImp;Other;;0;0;286.37512856;0;20;28.739128016;0.1061499579;0.8938500421
0;16800;81820;100366;DebtCon;ProfExe;4.7334080156;0;1;335.3003273;;41;36.211626812;0.1061499579;0.8938500421
1;14846.747243;18094.698257;155500;DebtCon;Other;1.0579609145;0;0;1154.6333333;0;0;;0.1061499579;0.8938500421
1;4247.9405106;50445;27723.680006;DebtCon;Other;5;0;0;71.230761689;5;18;40.582913478;0.215538387;0.784461613
1;16800;73280;103067;DebtCon;Other;0.2885443774;0;0;140.36213401;0;17;34.002295373;0.0776355021;0.9223644979
0;1076.8520811;75192.575292;111319;DebtCon;Office;0.4163798627;0;0;257.3285966;0;34;27.57659689;0.0266280682;0.9733719318
0;16800;15289.380962;67166;HomeImp;Other;25.784585462;0;0;241.50838389;0;14;26.220717432;0.0394600643;0.9605399357
0;16800;34698.139479;42944.596;DebtCon;ProfExe;0.2667573422;0;0;126.48940505;2;21;35.856354887;0.0960506253;0.9039493747
0;15147.402536;58193;63454.33633;DebtCon;Other;0.2419853044;0;0;320.06300966;3;16;42.845962863;0.1235885618;0.8764114382
0;16800;39352;4073.9072537;HomeImp;Other;25;0;0;237.7636233;0;13;25.439888235;0.0284597291;0.9715402709
0;16221.057828;144756;183810;DebtCon;Mgr;11;0;0;243.54225494;0;20;26.733982835;0.0248192971;0.9751807029
0;16800;5528.8655063;119053;DebtCon;Office;0.7836177651;0;1;270.9986111;1;34;27.009239289;0.0646747267;0.9353252733
0;16800;115870;130809;DebtCon;;15;0;0;177.63228248;0;17;39.567208162;0.1061499579;0.8938500421
0;16900;131002;66708.209321;DebtCon;Office;4;0;0;135.85642316;0;20;28.151885281;0.0285372446;0.9714627554
0;16900;;51549;DebtCon;Office;1;0;0;75.413745563;1;8;40.628199233;0.1061499579;0.8938500421
0;10594.636684;30856;56961;HomeImp;Other;11;0;0;116.81770737;1;10;20.344582168;0.0429239293;0.9570760707
0;16900;71672;42232.21531;DebtCon;Other;1;0;0;153.79169482;0;30;35.327836168;0.059725632;0.940274368
0;16117.944078;47129;20964.292055;DebtCon;Other;7.5108143629;0;0;290.14892122;0;21;30.318596795;0.0338002048;0.9661997952
0;4780.4886597;19382.364736;1385.5427973;HomeImp;Other;;1;0;237.17904542;0;49;42.132280565;0.1061499579;0.8938500421
1;16900;63800;85000;DebtCon;Other;2;0;6;127.8;2;33;;0.1061499579;0.8938500421
1;16900;73128;76920.372566;DebtCon;Sales;0.5147332263;0;0;254.19179745;0;45;38.512308689;0.1085969314;0.8914030686
0;16900;66812;90973;HomeImp;Office;8.4571767689;;;108.00552587;0;10;37.469017947;0.1061499579;0.8938500421
0;2434.5944109;19243.55108;88264;DebtCon;Office;0;0;0;166.10628148;0;25;24.955311418;0.0382024614;0.9617975386
0;16900;67111;96985;HomeImp;ProfExe;0.0478191488;0;0;233.78439855;1;23;37.324711324;0.0745333221;0.9254666779
1;16900;116357;209364;DebtCon;Other;4;0;0;221.12855483;0;16;27.900263904;0.045938791;0.954061209
0;16900;53252;89720;DebtCon;Office;16.90322982;0;0;204.58793388;0;22;33.016153118;0.0468906233;0.9531093767
0;4527.7711628;88143;63797.696436;DebtCon;Other;19;0;0;282.06851776;0;16;24.962851371;0.0225156618;0.9774843382
0;16900;35650.7244;80639;DebtCon;Mgr;3;0;0;128.58182369;1;8;28.895954854;0.0657045277;0.9342954723
0;5411.1895557;61847;91671;DebtCon;ProfExe;9;0;0;202.05343558;0;20;21.348254512;0.022968554;0.977031446
0;16900;78455;77596.333733;;;;;;;;;33.742374549;0.1061499579;0.8938500421
0;16900;13668.543027;101641.34318;DebtCon;Other;9;0;0;360.14696016;0;10;41.902054192;0.1022407253;0.8977592747
0;15368.379009;2204.5632647;117650;DebtCon;Other;9;0;0;279.11258466;1;19;29.645177293;0.0623235648;0.9376764352
0;17000;73644;107086;DebtCon;ProfExe;0;0;0;280.45334363;2;20;37.771957848;0.0757149785;0.9242850215
0;4596.9726441;125257;161009;DebtCon;Office;0.4681754934;0;0;129.75779959;1;21;27.6372066;0.044483852;0.955516148
0;16319.862557;10866;144855.59062;HomeImp;Mgr;10.210818802;0;0;79.991975497;2;21;29.846958737;0.1036128323;0.8963871677
1;17000;;;HomeImp;;1;0;0;111.23501181;0;21;31.362872385;0.1061499579;0.8938500421
0;5666.3638203;70039;100993;HomeImp;ProfExe;7;0;0;261.91131698;1;11;36.56433032;0.0745365852;0.9254634148
1;17000;54218;31816.593398;DebtCon;Mgr;0.3723988707;1;0;177.5;6;35;;0.1061499579;0.8938500421
0;17000;51682;7420.5518744;HomeImp;Office;2;0;0;135.19190654;0;18;33.050636366;0.0537267293;0.9462732707
0;17000;83248;95886;DebtCon;ProfExe;8;0;2;349.43007938;;41;36.05994724;0.1061499579;0.8938500421
0;17000;97713;164869;;Other;;0;;253.4763166;;23;36.452295794;0.1061499579;0.8938500421
0;17000;125728;159770;DebtCon;Mgr;;0;0;228.42238215;0;18;37.008373781;0.1061499579;0.8938500421
0;17000;31772;9062.6751916;HomeImp;ProfExe;6;0;0;189.23698365;0;13;31.125746532;0.0483399733;0.9516600267
0;17000;134689;64735.503881;DebtCon;Mgr;;0;0;227.39546465;0;19;36.425571756;0.1061499579;0.8938500421
0;17000;86341;68805.383348;DebtCon;ProfExe;7.421567958;0;0;307.67385711;0;18;28.368210586;0.0238684581;0.9761315419
0;17000;66894;37992.059855;DebtCon;;0.5150683413;;;;;;25.260098683;0.1061499579;0.8938500421
0;17000;12006.133059;57289.746872;HomeImp;Self;7;0;0;306.67417105;0;27;26.156717881;0.0379867638;0.9620132362
0;17000;70085;81598;DebtCon;Office;7;0;0;117.19539923;1;20;21.981835715;0.030317251;0.969682749
0;17000;97438;158780;DebtCon;Mgr;0;0;0;210.91260341;1;18;38.796749949;0.0881259482;0.9118740518
0;17000;18616.256744;64516;HomeImp;Other;20.157019071;0;0;246.17972137;0;13;25.701205603;0.0384043096;0.9615956904
0;17000;3156.471478;60065;DebtCon;Sales;0;0;0;326.51841443;0;5;38.836601841;0.1847876741;0.8152123259
0;7482.7115845;26190.106511;60979;HomeImp;ProfExe;7;0;0;188.24761053;0;13;29.628676491;0.0529281705;0.9470718295
0;13631.431386;63450;89891.121037;;ProfExe;10;0;0;;1;16;25.718671082;0.1061499579;0.8938500421
0;17000;26091.122829;93091;DebtCon;ProfExe;4;0;0;115.37533239;1;21;37.50862467;0.1138179862;0.8861820138
1;17000;67237.8193;7090.2243036;DebtCon;Mgr;0;0;0;71.953791991;0;16;28.004398484;0.0408771372;0.9591228628
0;17000;16967.696026;85015;HomeImp;ProfExe;4;0;0;116.52526509;0;12;27.29874318;0.0610112075;0.9389887925
0;17000;11820.177671;82000;;;;;;;;;;0.1061499579;0.8938500421
1;17000;36420;54375;DebtCon;Other;1;1;0;77.7;1;18;;0.1061499579;0.8938500421
0;17000;6565.865181;50928.174296;DebtCon;Other;6.8566361605;1;0;204.93333333;1;21;;0.1061499579;0.8938500421
0;11747.988611;23200;85000;DebtCon;ProfExe;9;0;0;149.06666667;1;21;;0.1061499579;0.8938500421
0;17000;47000;112720;DebtCon;ProfExe;10.565357146;0;0;257.7;0;20;;0.1061499579;0.8938500421
0;3465.7067361;21802.322487;119600;DebtCon;ProfExe;12;;;137.46666667;;25;;0.1061499579;0.8938500421
0;17000;12613;85000;DebtCon;Other;21;0;0;226.36666667;3;41;;0.1061499579;0.8938500421
1;9231.8767846;54060.793116;191146;DebtCon;Other;7.5;0;0;;2;16;;0.1061499579;0.8938500421
0;1665.3773052;55820;88683;DebtCon;Office;0.399619417;0;0;74.033333333;0;23;;0.1061499579;0.8938500421
1;17000;74910;18843.27632;DebtCon;Office;41;0;0;95.2;3;28;;0.1061499579;0.8938500421
1;11951.513401;87600;5073.1101656;DebtCon;Other;0.4;6;0;180.56666667;2;46;;0.1061499579;0.8938500421
0;10924.695077;43250.518187;78000;DebtCon;Other;1.8321895245;0;0;62.9;0;10;;0.1061499579;0.8938500421
1;17000;24314.895708;76959.848282;DebtCon;Mgr;8.3756022767;0;5;256.7;0;40;;0.1061499579;0.8938500421
1;17000;5109.8810485;81180;DebtCon;ProfExe;19;2;0;134.93333333;2;28;;0.1061499579;0.8938500421
1;7445.0473485;56800;18929.594997;DebtCon;ProfExe;22;0;5;320.6;4;28;;0.1061499579;0.8938500421
1;17000;10855.145817;88195.698063;DebtCon;Self;20;;3;99.266666667;0;23;;0.1061499579;0.8938500421
1;17000;48000;15900.588493;DebtCon;Office;25;0;0;351.03333333;3;24;;0.1061499579;0.8938500421
1;17000;43000;63500;DebtCon;Other;8;0;0;46.666666667;3;11;;0.1061499579;0.8938500421
1;3936.9789893;8571.250263;208429;DebtCon;Other;1.1958394722;0;0;206.73707131;0;16;25.87399085;0.0714830322;0.9285169678
0;17000;86405.589218;31050.738314;DebtCon;Other;14;0;0;125.67306046;2;8;34.756185805;0.0850048707;0.9149951293
0;7562.8160679;57786.985798;60763.351819;DebtCon;Office;1.3142779653;;;128.41759793;3;15;31.166029443;0.1061499579;0.8938500421
0;17000;8693.5955252;108148;HomeImp;Office;0;;2;114.9462923;0;23;40.241259872;0.1061499579;0.8938500421
1;12231.676706;108832.3746;75140.625178;DebtCon;;1;4;0;67.408284966;1;13;44.751572195;0.1061499579;0.8938500421
0;6355.6856552;98451;138012;DebtCon;Office;0.900409101;;;120.23893457;2;15;33.953593917;0.1061499579;0.8938500421
0;17000;82662;111357;DebtCon;Mgr;5.0632417533;0;0;252.30598474;4;30;37.316119916;0.0820933061;0.9179066939
0;17000;4511.4760817;134103;DebtCon;Other;1;0;0;279.3611988;0;46;39.676976607;0.0855281263;0.9144718737
1;17000;25638;128433;DebtCon;Other;10;0;0;367.6645206;0;9;39.106896383;0.0857810723;0.9142189277
0;6807.9436317;6015.3415447;41767.540966;DebtCon;ProfExe;7;0;0;110.29408781;1;21;36.107340903;0.1006863999;0.8993136001
0;13216.544136;48471;28370.555046;DebtCon;ProfExe;2.9151500752;0;1;254.0957007;3;32;29.818743539;0.0693023238;0.9306976762
0;17100;9053.2137936;88969;DebtCon;Other;21;0;0;225.70628788;2;41;38.896378177;0.0961448582;0.9038551418
0;3326.6116111;;67855.427202;DebtCon;Office;17.993555523;0;0;327.00179108;0;15;12.498669801;0.1061499579;0.8938500421
0;17100;100082;119585;DebtCon;ProfExe;1;0;0;147.91580911;0;29;34.734277161;0.0554468672;0.9445531328
0;7167.8632946;22162;94.554372103;DebtCon;Other;8.5340543294;0;0;367.9970935;0;9;40.640916113;0.0694864561;0.9305135439
0;1567.4910128;53983;73688;DebtCon;Other;5;;;95.523512118;0;9;36.920385648;0.1061499579;0.8938500421
0;17100;108575.13817;160487;DebtCon;Office;4;0;0;155.30076264;0;21;25.704127792;0.0330765203;0.9669234797
0;17100;23241.667897;25559.644987;HomeImp;Office;0.2273093682;;2;151.10459247;1;23;39.487198141;0.1061499579;0.8938500421
0;17100;74922;30015.900839;DebtCon;Mgr;0;0;0;80.582655587;0;16;26.767768842;0.037809754;0.962190246
1;17100;59123;67371.124605;DebtCon;Office;0;0;0;70.016360231;0;22;37.195085532;0.0875712341;0.9124287659
0;17100;33558.803026;50104.254272;DebtCon;ProfExe;6;0;0;165.62778833;2;11;29.249143602;0.0625182359;0.9374817641
0;9920.5660128;43085;68758;DebtCon;Other;7;0;1;103.68385576;3;49;30.3535487;0.1113597162;0.8886402838
0;17100;92609.058589;130864;DebtCon;Mgr;0.2036764166;;;244.72881087;3;41;37.492645631;0.1061499579;0.8938500421
1;12906.907472;32134;69131;DebtCon;Other;3;0;0;209.19880045;0;6;38.632967001;0.109410329;0.890589671
0;17100;19052.489746;115838;DebtCon;ProfExe;14;0;0;247.29589655;0;20;25.632116425;0.0343133675;0.9656866325
0;17100;;60781;;;2.6033036721;0;0;101.01406133;0;14;27.719938143;0.1061499579;0.8938500421
0;17100;27842;17458.404375;HomeImp;Other;;0;0;248.71878008;0;49;44.552154152;0.1061499579;0.8938500421
0;17100;104652;169076;;Other;;1;;270.58121434;;23;38.465227693;0.1061499579;0.8938500421
0;17100;545.28774121;26574.327483;DebtCon;;16;0;0;177.62943226;0;17;39.176432459;0.1061499579;0.8938500421
0;17100;91502;19029.020697;DebtCon;Other;0.1404483347;0;0;289.95440059;0;16;24.458320606;0.0199386553;0.9800613447
0;11152.680933;51352;64386;DebtCon;Mgr;13.48372046;0;0;295.9554144;1;17;36.787305949;0.0560839522;0.9439160478
0;17200;53380.007606;67108.216145;HomeImp;ProfExe;19.609499126;1;0;224.76435905;1;24;36.702340701;0.095511967;0.904488033
0;13692.214667;59698;89715;;ProfExe;6.4644906509;0;0;;1;16;23.345623213;0.1061499579;0.8938500421
0;12556.596608;31102.560631;133859;DebtCon;Mgr;2.5123551099;;;248.15887558;2;42;36.790875327;0.1061499579;0.8938500421
0;7222.5666044;6126;88603;HomeImp;Other;4.7953599369;0;1;287.26088687;0;23;30.098796701;0.0879530522;0.9120469478
0;17200;7044;57831;DebtCon;Sales;0;0;0;330.97090434;0;6;37.943315139;0.1680789452;0.8319210548
0;7023.3041964;103519;118074;DebtCon;Other;0;0;0;102.6786125;1;21;41.418352854;0.1372947477;0.8627052523
0;17200;89507;121047;DebtCon;Other;14;0;0;118.86613395;1;9;34.602827396;0.0948856774;0.9051143226
0;2897.2316545;52011;27988.738309;DebtCon;Other;1.4032262947;0;1;120.32397922;2;48;30.556511873;0.0877975034;0.9122024966
0;17200;8736.2796677;170000;HomeImp;Mgr;22;0;0;77.283384968;1;20;28.82169866;0.0887235032;0.9112764968
