LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
17999.85223,4808.181503,48300.92969,DebtCon,Other,12,0,0,95.36666667,1,10,
15075.44737,43074,38734.84141,,,,,,,,,
19000,41514.06209,11189.89875,DebtCon,Office,1.659587311,,1,374.0333333,,52,
7973.59963,145800,186838.0156,DebtCon,ProfExe,8.148082937,,,109.6666667,1,24,
5462.379394,42000,32158.31931,DebtCon,Mgr,7.653958103,0,0,30.46666667,3,8,
19000,7745.660353,119780,DebtCon,ProfExe,19,0,4,349,0,20,
19000,46300,72000,DebtCon,ProfExe,3.007448454,1,1,215.0333333,6,24,
19000,31203.20896,200000,DebtCon,Other,4.953873365,3,0,153.1666667,0,26,
19000,93050,8276.583135,DebtCon,Office,1,0,0,40.56666667,0,10,
19000,18327.41682,165086,,Other,,0,,254.7424804,,24,39.61320557
19000,93527.25938,130000,HomeImp,Self,3.421198858,1,0,237.4333333,1,27,
19000,81789.88617,144063.5734,DebtCon,Office,6.329219019,0,0,214.0333333,1,32,
19000,34192.20929,27566.32994,DebtCon,Mgr,5.444425124,0,,81.25254742,0,27,41.86363105
19000,24658,40443.51554,HomeImp,Mgr,9.30751417,0,0,159.1052252,4,31,53.54819585
19000,12684.23808,6685.791023,HomeImp,Other,0.045511851,1,1,64.9,3,21,
5152.679611,87969.93719,172555,DebtCon,Office,6,0,0,216.4390359,4,23,41.04674812
18436.40563,42488,51964.83169,DebtCon,Other,7,0,0,90.67644435,3,14,42.22671648
14344.14739,7050.185019,66467,DebtCon,Other,4.259219544,0,0,100.1818877,3,15,41.15508261
3595.831502,31442,36904.33544,DebtCon,Other,8.796605435,0,0,100.0326359,1,17,39.90704163
3018.792654,64762.70681,176829,DebtCon,Office,2.893369629,0,0,211.4003375,4,24,41.41312385
3240.087758,46406,62986.83754,DebtCon,Other,16,0,0,285.7252577,0,22,30.77453617
19100,129111,62625.57594,HomeImp,ProfExe,5.448186393,0,0,207.1551738,0,21,36.14177784
19100,48730,37926.67909,DebtCon,ProfExe,15,0,0,264.9150843,0,19,25.40820478
393.1587813,42840.30134,76731,DebtCon,Other,2.195189492,1,0,203.1410764,1,21,36.22872963
5658.573549,22094,61820,HomeImp,ProfExe,5,0,0,201.1354777,0,13,28.8888762
19100,73217,93033,DebtCon,Other,1,2,1,113.6945661,2,26,36.38416382
19200,27287.33761,12344.38896,DebtCon,Office,0.91461975,0,0,166.8165741,4,19,33.03507598
18261.7812,54483,46309.49689,DebtCon,Other,16,0,0,198.7025164,0,21,37.74942653
13439.2502,42197.59388,10768.28804,DebtCon,Mgr,1.770145041,0,1,92.33333333,4,13,
18792.29748,10951.63152,95426,DebtCon,Office,1,0,0,169.9797497,4,19,33.29929576
14498.1099,82372.3834,160839,,Other,,1,,260.8349929,,23,37.12360431
11015.95131,71328.25884,109772,HomeImp,ProfExe,4,0,0,101.498812,1,25,37.07704153
13219.37258,72519.27241,54197.23126,DebtCon,ProfExe,7,0,0,128.7145138,1,20,22.18728999
10499.69469,153722,199812,DebtCon,ProfExe,13,,,121.9429162,0,24,29.80285908
7614.851872,65206,13933,DebtCon,Other,7,,,57.59183135,0,16,42.50243535
18735.43771,42811.91831,76573,DebtCon,Other,7.780045245,0,0,199.8756458,1,21,36.02366277
19200,27013.04578,67336.381,HomeImp,Other,0.937315923,0,0,130.8666667,0,15,
16927.49102,57728,33314.15944,DebtCon,Office,0,0,0,80.60236311,0,23,37.50810314
11922.53479,24430,89711.34326,DebtCon,Other,9,0,0,355.7984125,1,10,41.14774922
12119.70674,11980.38033,29312.84319,DebtCon,ProfExe,2.733526447,0,0,170.5812991,1,20,35.60054495
19300,93971.55814,135000,DebtCon,Office,1.324031179,0,0,98.43333333,13,14,
19300,12975.43136,112096,DebtCon,Mgr,15,0,0,255.788289,5,31,35.514488
19300,8408.497648,119351,DebtCon,Mgr,15,0,0,238.6686971,4,31,38.29827816
395.1534289,40651.48805,76140,DebtCon,Mgr,9,2,0,78.27662528,3,27,36.02690437
4779.848587,53710,78082,DebtCon,Other,5,,,114.1426962,0,7,36.99134349
19300,52950.38702,70716.80616,DebtCon,ProfExe,9.375247891,,,110.3276351,0,23,30.53661059
2647.094757,52540.66012,21557.44316,DebtCon,Other,0,2,1,113.4535612,2,25,33.49881538
19300,31950,2825.191812,DebtCon,ProfExe,14.7241498,0,0,178.4596372,1,20,37.13471233
1165.896247,5009.496101,43740,DebtCon,Office,7,1,0,167.6579808,1,16,35.08607055
19300,28429.38597,103026,HomeImp,Mgr,8.331200679,0,0,169.2487527,0,27,34.87635872
8685.086582,53763.12399,7318.232187,HomeImp,Mgr,0,0,1,301.753574,1,20,43.29094169
19300,54443.26638,182000,HomeImp,Self,1,,,,,,
19300,24925.4268,86136.51955,HomeImp,Other,4,0,0,140.0516383,0,14,31.54569415
341.4158792,12791.01928,102792,HomeImp,Other,1.366729274,0,0,145.0202453,0,14,31.87421747
18393.63651,47015.41625,51131.0923,HomeImp,Mgr,0,0,1,313.9245154,0,20,43.08554305
3747.036474,124367.7389,192854,DebtCon,ProfExe,13,,,110.6488068,1,23,29.97557603
10587.08555,91004,116827,DebtCon,ProfExe,6,0,0,163.2821181,1,20,20.20603258
12116.23939,2939.279127,65490.32243,DebtCon,Other,7.995356206,0,0,89.525932,0,9,7.148413213
19300,18782.8844,154636.3223,DebtCon,Other,0.164594565,0,0,1168.233561,0,0,40.20613826
1952.488822,44677.85304,106084,DebtCon,Office,11,0,0,193.7070998,1,13,30.68610563
19400,39928,106271,HomeImp,Other,3.212845276,0,0,129.1782772,0,14,31.92215492
19400,45036,78900,,,,,,,,,40.02396798
18070.81219,63508,419.1464471,DebtCon,Other,5,,,64.40760462,1,16,40.57016916
15927.68889,66750.79731,158666.9649,DebtCon,ProfExe,1.414015704,0,0,264.6979824,1,37,25.63079874
19400,51360,76100,DebtCon,Office,0.095442269,0,0,222.8321181,0,11,36.2633362
19400,1896.067662,75679.33054,HomeImp,Other,6,0,0,127.5305161,0,15,31.36762719
15742.9891,53000,47130.87032,DebtCon,Other,18,0,0,206.9666667,1,22,
7501.789384,72159.72725,63967.49603,DebtCon,Office,5,0,0,204.1054149,3,23,43.33840721
19400,110745,17144.56484,DebtCon,Office,6,0,0,217.4067053,4,23,42.22040715
19400,86219,32019.64664,HomeImp,Other,0,0,0,,0,0,34.48084978
11076.65529,31291.78264,139981.6417,HomeImp,ProfExe,12,0,0,214.3666667,0,26,
12425.31388,52677,47256.51305,DebtCon,Mgr,7.056463552,2,0,65.84753037,2,28,34.9508231
6279.615155,67894.56377,100771,DebtCon,Other,,1,1,223.1710844,2,13,40.70504371
17028.63831,37277.64853,127718,DebtCon,ProfExe,5.591109038,,,132.4078556,,24,30.85706709
19500,100077,12929.06005,DebtCon,Office,3,0,0,58.86102746,0,9,38.12151833
10792.40342,51333,77732,,,,,,,,,37.39831656
19500,51664.01499,72046.68577,HomeImp,ProfExe,1.5566255,0,0,106.7126279,0,16,35.3676568
19500,11317.05881,20762.92863,HomeImp,Mgr,0,0,1,324.2570838,0,20,42.54602091
10232.80488,11450.30883,140092,DebtCon,Mgr,9.781256619,0,0,163.5625044,1,25,33.00501666
11450.69924,116.8295192,30000,DebtCon,Other,0,1,0,33.46666667,2,4,
19500,105000,114768.2119,DebtCon,Office,5.316726383,0,2,219.1333333,0,25,
2923.172316,19249.33697,89100,,ProfExe,2.661765292,2,1,86.23333333,4,25,
2473.180379,35922.03219,70000,DebtCon,Mgr,7.608455726,0,0,220.1666667,5,21,
19500,714.9910553,3957.314878,HomeImp,Mgr,23,0,0,76.78849548,2,20,31.58400286
19500,58474,76431.36854,DebtCon,Office,6,,,172.8721456,,15,38.82378279
5389.782211,34139.86215,80352.03184,DebtCon,Other,3.204217121,0,0,110.7603066,0,9,4.337283357
14171.99555,14922.50465,7759.85268,DebtCon,Other,4,,,69.00502714,0,16,42.50002486
19500,48835,11548.89136,DebtCon,ProfExe,9,0,0,191.2753966,1,42,39.61242564
4923.549987,10506,19189.66407,DebtCon,Office,,0,0,247.7919915,0,22,39.75560513
19500,100446,54668.58489,HomeImp,Mgr,0,0,0,306.1111041,1,20,43.02182338
19600,12347.51106,46029.16899,DebtCon,Mgr,9,0,0,195.8,2,19,
9555.151454,67591.18899,93182.28091,DebtCon,Other,4,0,0,114.2136149,1,12,31.22280265
19600,94419,123705,DebtCon,Self,19,,2,92.7393804,0,22,84.37903408
19600,55169,86203,DebtCon,Other,16.87762049,0,0,223.6033292,1,22,33.7552728
17818.2392,109500,136000,DebtCon,ProfExe,4.899836671,2,0,183.9666667,3,32,
16666.51552,5008.529401,8057.938074,DebtCon,Other,2.601136342,0,0,119.4730729,1,17,37.78452367
19600,6274.103817,73536.73911,DebtCon,Other,6,,,99.08554237,0,8,37.51829781
19600,49984,20259.65186,DebtCon,Other,12,0,0,92.81133323,0,10,7.614065422
5654.071064,85984,89017.71556,DebtCon,Mgr,18,0,0,239.1377941,4,31,36.03118029
16637.91653,3010.15928,162994,DebtCon,Office,1.20222392,,1,382.312217,,52,36.06796344
19700,17562.26076,30485.4495,DebtCon,Other,1.116045864,0,0,112.1587412,0,18,40.72529612
19700,49793,108504.0539,DebtCon,ProfExe,12.64890926,0,0,251.1041979,0,19,25.03374576
17071.67857,62351,11217.57005,DebtCon,Mgr,0,1,0,88.12651678,1,22,54.24133474
19700,93040,113362,DebtCon,ProfExe,6,0,0,135.8138569,3,21,19.70439447
9397.10616,32989,75950,DebtCon,ProfExe,0.338295871,0,0,283.1,0,19,
9708.81507,19833.43924,70454.11326,DebtCon,Other,5.71041932,0,0,374.1271833,0,10,38.8656552
19700,60999,89841,DebtCon,Office,0,0,0,82.10388101,0,22,36.27999035
19700,5700,24079.933,DebtCon,Other,,0,0,60.15632991,1,19,41.36387828
3026.047483,89348.0867,121255.3927,DebtCon,Office,7.726785033,0,2,225.6961276,0,24,43.00965053
4213.024729,25352.95496,97394,DebtCon,Mgr,0,0,0,94.86046638,0,17,25.55670764
15603.63399,139534,159156.5371,DebtCon,Other,0,0,0,101.9435185,6,17,32.76108398
10622.46406,16754.50722,89630.10797,DebtCon,Other,9,0,0,342.3163573,1,9,40.14790835
1989.41712,9742.071297,68269.56317,DebtCon,Mgr,0,0,0,70.02915918,0,17,25.59661737
19800,56745,2902.494595,DebtCon,Other,4.948900841,0,0,85.25361922,0,10,7.862193632
11704.34385,48582.39566,1746.891027,HomeImp,Office,0.641211076,0,0,130.9747908,0,17,32.30494412
19800,47488,19844.82522,,,,,,,,,37.3082467
724.4298083,99137,121154.8793,HomeImp,Mgr,1.961984207,0,1,302.1278732,1,20,39.51062834
19800,13830,85587,DebtCon,Other,20,0,0,229.5182951,3,40,35.31106586
13934.74602,63701,14609,DebtCon,Other,0.350381984,,,62.3597382,1,17,41.87419791
4690.92383,65021,46426.42847,DebtCon,Mgr,0.1519336,0,0,73.0813375,0,16,27.44254252
5603.529615,69174,65343.46493,HomeImp,ProfExe,2.345746668,0,0,59.45925619,0,16,31.25482163
14099.91678,18999.08444,154351,HomeImp,ProfExe,1.888116593,0,0,103.9754422,0,17,35.40591994
5904.955564,128219,162012,DebtCon,Office,0.55581846,,0,374.0237669,,52,37.88816696
125.4187707,69854.30425,139040.7267,DebtCon,Office,0.663089684,0,0,217.6372546,0,32,41.5493313
19900,64620,41617.72727,DebtCon,Office,2.968524865,,,178.574866,,16,37.72580119
19110.69156,45748,10026.97872,,,,,,,,,39.31387802
7334.037802,50925.76243,74630.97524,DebtCon,Office,6.3935236,0,0,274.2825562,3,16,32.46920265
19900,132878,199172,HomeImp,ProfExe,14,0,0,197.923806,0,22,35.33060397
19900,25589,7370.989835,DebtCon,ProfExe,8,0,0,138.9905144,0,20,30.27109245
19900,77782.35716,85252.11299,DebtCon,Office,1.084140968,2,5,210.9666667,2,18,
16427.9947,170947,222227,DebtCon,Office,8.528309233,0,0,220.0164639,1,31,42.23579636
19900,47695.16711,107598,DebtCon,Office,8.9053499,0,0,202.9341954,2,13,30.95751627
19900,411.1704222,23636,DebtCon,Other,,0,0,63.53525475,1,19,40.44237823
4263.626695,16232,70592,DebtCon,Office,,0,0,242.3654026,0,22,39.44625142
6642.429984,74193,30991.96489,HomeImp,ProfExe,7,0,0,81.4143517,0,15,32.03355046
3241.957706,64212.29195,102085,HomeImp,Mgr,5.019103252,0,0,160.3670328,0,27,34.09975711
6244.81547,1736.974248,12737,DebtCon,Other,5,,,63.39540036,0,17,40.44657932
9923.525932,28849.33382,80680,DebtCon,ProfExe,8,0,0,295.3007793,0,18,40.39095601
20000,9647,25406.40707,DebtCon,Other,0,1,0,24.68623145,1,3,28.94036033
20000,24282.96039,10187.44087,DebtCon,Other,12.31167847,0,0,276.5624153,0,20,29.29517878
20000,99000,140000,HomeImp,,,,,,,,
20000,13071.27498,36324.59455,DebtCon,ProfExe,0.5,0,0,174.3,3,23,
20000,117082.1737,208411.2728,DebtCon,Office,11,0,0,207.0346845,0,32,41.10248922
20000,46775,70236,DebtCon,ProfExe,9,0,0,179.0823743,1,41,40.43069541
5485.984378,68958,99875,DebtCon,ProfExe,11,1,1,117.6666667,0,23,
612.3272798,,115750,HomeImp,Other,,0,2,132.5333333,0,10,
20000,25684.59677,109200,DebtCon,Other,9.022908886,,,,,,
564.1590155,18394.65812,,HomeImp,Mgr,21,,,,,,
20000,145500,194000,HomeImp,Self,4.5,0,0,67.9,5,5,
20000,64481.36878,25622.86486,DebtCon,ProfExe,0.570363193,0,0,314.5,0,30,
813.217983,73400,4782.940657,DebtCon,Mgr,9,0,0,270,2,14,
20000,99300,63111.69561,HomeImp,ProfExe,6.459826844,0,0,162.3666667,1,23,
5247.427824,69742.61,180000,,Other,5.610876114,0,0,366.3,1,17,
1026.16503,4951.002959,100000,DebtCon,Office,8,,1,106.8333333,2,18,
20000,,90000,HomeImp,Other,8,0,0,181.7,1,16,
4586.316517,30000,46500,HomeImp,Self,5,1,,127.6,,11,
20000,79741,99041.99082,DebtCon,Other,5.37008446,0,0,291.1666667,2,17,
20000,15149.18922,91871.79294,DebtCon,ProfExe,16,0,3,282.0666667,1,36,
7037.8044,61667.39149,39974.70224,DebtCon,ProfExe,1.919307218,1,0,123.9,0,20,
20000,,51764.29296,DebtCon,Sales,3.041163999,0,0,404.7666667,0,24,
19156.78487,125000,162975,DebtCon,ProfExe,1.875868372,0,0,178.5333333,0,38,
2967.307616,13316,18631.0175,DebtCon,Other,26,0,2,214.0333333,0,25,
20000,32000,56373,DebtCon,Other,1,0,0,113.5666667,1,17,
11052.49044,126324,171450,,Mgr,9.445590498,,5,329.5666667,1,28,
20000,,32442.37301,HomeImp,Office,8,0,0,122.6666667,2,5,
4253.598742,66820,70226.24014,HomeImp,Other,5,0,0,217.2666667,1,13,
20000,56135,58026.74538,HomeImp,ProfExe,18,0,0,630.0333333,1,24,
20000,14521.84754,106600,DebtCon,Mgr,24,,1,313.7666667,1,43,
20000,61843,46169.59679,HomeImp,Office,5.687930443,0,0,135.9666667,0,14,
11116.24959,25127.82729,5622.027496,DebtCon,Office,1.253706467,0,4,167.3666667,0,47,
12007.45821,74368,23206.39706,DebtCon,Other,,0,0,180.6,2,25,
18597.33051,145000,40651.84256,,ProfExe,5,0,0,96.4,3,34,
13443.36542,17783.61862,56092.69931,DebtCon,Office,1.358385908,0,0,155.2,1,22,
20000,117850.1196,80875.46699,HomeImp,Mgr,8,0,0,321.6333333,0,17,
20000,,128042,HomeImp,Other,0,0,0,314.5333333,3,21,
20000,29400,52000,DebtCon,Other,,0,0,219.1333333,0,13,
20000,65622.82947,16960.28671,DebtCon,ProfExe,0.632675603,0,0,221.1666667,1,24,
20000,76924.34939,25704.63792,DebtCon,Other,1.176009909,0,0,97.4,3,15,
9629.83835,127826,220841.317,HomeImp,Mgr,3,0,0,193.8,0,15,
20000,28491.46659,62000,DebtCon,Office,1.623487552,0,0,170.4333333,2,27,
18905.02845,161000,204000,DebtCon,ProfExe,5,3,7,205.9333333,5,25,
9001.842369,66507.38034,154000,DebtCon,Mgr,0.89556232,0,0,70.99812734,0,29,
15438.59103,50377.68508,87349.2362,DebtCon,Other,16.11144566,1,0,258.6666667,1,21,
20000,128560.0163,,DebtCon,Self,,2,5,146.5,1,43,
13778.07412,37836.98096,109725,DebtCon,ProfExe,3.801526586,,1,117.6666667,2,30,
10080.30545,104000,19387.66006,DebtCon,Other,1.179678601,1,1,95.36666667,4,49,
19332.88875,21.35994286,73977.32267,DebtCon,Other,15.86628219,1,6,232.3333333,1,21,
20000,122000,166100,DebtCon,ProfExe,2.6,0,2,206.9666667,1,18,
9844.011157,47696.03,48232.00229,DebtCon,Other,1.658795291,0,3,123.7666667,0,23,
20000,14361,50000,DebtCon,Other,,0,1,216.0666667,1,10,
5404.262918,143000,80579.60728,DebtCon,Office,0.328283415,2,3,73.03333333,2,11,
8440.70814,4230.184937,279153.4788,HomeImp,ProfExe,1.631220632,1,0,274.9,0,30,
20000,11000,75000,DebtCon,Other,7,1,3,267.8333333,1,23,
20000,116932,138072,HomeImp,Other,15.17576872,0,0,171.4666667,2,23,
14839.5781,70862,102265.8538,,Mgr,9.3,0,1,290.1667057,1,25,
11005.93397,87800,92664.93686,,Mgr,8.102367211,2,6,244.0666667,,25,
2388.13555,86019,94350,DebtCon,Other,3.7,0,1,119.7,0,16,
19982.12269,142500,190000,DebtCon,Mgr,0.043496757,2,4,313.5333333,3,18,
16248.61836,107000,55203.92281,DebtCon,Office,0.005406796,0,2,234.3333333,2,32,
7396.881854,77900,105400,DebtCon,Mgr,1.148693244,0,0,110.6,0,17,
3344.686107,23140,47548,DebtCon,Other,1,,,322.0045958,,24,35.45950962
20000,17780.76071,48244.97485,DebtCon,ProfExe,12.33688781,0,0,185.1706372,1,20,38.68480699
6373.213253,,78232,DebtCon,Sales,1.977597838,0,0,399.7418818,0,23,23.94885433
19311.45106,9053.680492,51068,DebtCon,Other,23.14608719,0,2,210.7198667,0,25,29.16004451
20000,5188.967825,84209.73871,DebtCon,ProfExe,3.735602141,0,0,143.6374388,0,20,30.20689334
4118.465047,9722,173182.3703,HomeImp,Mgr,10.97963344,0,0,89.21195484,2,20,31.12087741
20000,81736.06303,146613,HomeImp,,,,,,,,38.03985503
20000,,26507,DebtCon,ProfExe,2.901627925,0,0,92.42667382,1,19,20.68374038
20000,,5112.237368,HomeImp,Other,1.942011725,0,0,323.9019547,2,21,32.31441938
1645.106087,129682,88586.26185,,Mgr,18.0667046,,4,322.2002586,0,27,30.89117139
6002.364062,43333.74085,31945.78265,DebtCon,Mgr,12.72267639,0,0,232.8267062,4,30,36.64867972
20100,26796.85058,106578,HomeImp,Mgr,4.476762852,1,0,164.4458113,0,27,33.91624415
12789.00848,14749,74584,DebtCon,Office,,0,0,252.6059316,0,22,38.80187707
20100,24207.31361,24350.93103,HomeImp,Self,3,1,,132.6165215,,11,25.7926535
20100,10742.99268,68945.55757,DebtCon,Other,21,0,0,227.1825172,2,40,36.6966301
20100,,21869.05982,DebtCon,ProfExe,1.445102492,0,0,102.7266545,1,18,18.50780264
4497.396434,70491,16874.80876,DebtCon,Other,,2,0,247.0372719,2,14,40.27214938
20100,7797.865232,27502.32177,HomeImp,Other,3,1,0,62.0501108,2,21,58.1321829
20100,6171.623317,88939,,,,,,,,,
19180.7527,62661,87329,DebtCon,Other,10.07598555,0,0,198.3413433,0,22,32.83817817
5210.908457,33685.29595,23211.77922,HomeImp,Self,1.360697379,0,,117.783379,,10,24.85145676
20100,54257,18096.86009,DebtCon,ProfExe,10,0,0,201.0564204,0,41,37.18018131
20100,27948.10099,8788.274181,,,,,,,,,38.64772791
20100,22509.16117,79982,DebtCon,Mgr,4.897233865,1,0,74.21075866,2,28,36.84692179
20100,45803.32502,15723.53885,DebtCon,Other,2.948655483,,,91.70143677,0,7,36.6352308
19601.76865,46320.05388,139637,HomeImp,ProfExe,4.511471155,0,0,162.0041808,1,23,34.62420281
20100,54355.24243,102308,DebtCon,Office,0.635516223,0,0,206.4788452,2,13,32.78297142
20100,81405.31641,201214,DebtCon,ProfExe,11,0,0,250.9230696,0,38,25.96553266
20100,90650.14636,286955,HomeImp,Mgr,2.115900644,0,0,196.9841162,0,14,30.08535009
3419.117709,84965,75502.81247,DebtCon,Mgr,18,0,0,244.02973,5,30,38.62783022
20200,5027.566893,180304,DebtCon,Office,6,0,0,218.6578187,3,24,41.80676309
3670.95279,6317.28342,2287.388158,DebtCon,Other,,0,0,55.70549729,2,18,41.71895839
19105.22363,11874.76702,139200,DebtCon,Other,9.319142452,0,0,99.04640244,3,15,39.91695729
20200,25956,75003.2431,DebtCon,ProfExe,5.055668816,0,0,156.2693203,0,21,28.2904395
20200,125647,166423,DebtCon,Office,1,,0,395.1487613,,51,36.13250999
12960.85657,13343.84912,97780,HomeImp,ProfExe,16.96601872,0,1,632.1031857,1,24,20.73703901
7757.451396,,72469,HomeImp,Office,4.123043003,0,0,120.303257,2,5,20.50577116
5806.795064,48196.76542,174685,DebtCon,ProfExe,2.848729529,,,183.6666667,5,43,
13865.61245,13355.99428,94.5237277,HomeImp,Self,3.076054638,0,,121.1022295,,11,27.0375129
10101.82258,19324.29308,121752,DebtCon,ProfExe,14,0,0,253.2489667,0,20,26.43068063
20200,130742.8224,196968,DebtCon,Other,3.45536705,0,0,,1,16,32.01179994
20200,45088,29416.07927,DebtCon,Office,10,0,2,118.5696695,1,22,43.45451215
20200,18417.33531,62400,HomeImp,Other,0.977944037,0,0,123.8,2,2,
20200,61477,98143,DebtCon,Office,1,0,0,156.9290889,0,21,36.09986835
5113.981946,51449,26374.59846,DebtCon,Office,0.154831872,0,0,216.218081,0,12,33.33358202
7735.222309,,7442.453057,HomeImp,Office,4.070606197,0,0,120.593465,1,4,18.32048799
20200,34676,58756.35704,DebtCon,Other,0.706193801,0,0,112.7990866,0,17,22.09304595
20200,59347,72205.41298,HomeImp,ProfExe,4.18621474,0,0,618.7358902,1,24,21.66864227
2711.303692,21208.66151,58924.62161,DebtCon,Office,0.527821186,0,0,172.9117149,2,26,33.83467117
16855.56647,42115.99262,119535,DebtCon,Office,40.10550492,0,0,105.2192968,3,28,52.73486061
10747.19891,96886.41706,171686,DebtCon,ProfExe,4.646172692,0,0,178.9425448,0,38,20.32713791
20300,4178.851476,107994,DebtCon,ProfExe,13.26195508,0,3,263.9912932,0,36,26.50856379
8121.325037,60284.25366,129230,DebtCon,ProfExe,0.791246694,,,134.9425973,,25,30.23655406
20300,38420.51445,52236.26465,HomeImp,Other,3.832079086,0,0,219.8747302,0,13,29.5672214
20300,7196.994286,55027,DebtCon,Other,,0,0,223.5536916,0,13,40.32604931
4450.225411,82996,118224,DebtCon,Other,7.518886369,0,0,287.6116049,1,16,34.18708305
20300,28847.53064,57905,DebtCon,Other,,0,0,214.9704843,0,12,39.26309424
3792.4683,104369.5595,83933.61945,DebtCon,Other,3.711508606,0,0,,2,16,29.07518765
20300,21281,90551,DebtCon,Other,20.32492992,0,0,219.0882238,2,41,37.15549756
12925.43477,63803,89079,DebtCon,ProfExe,1.570442877,0,4,323.8085733,4,28,45.8759169
20300,4475.041995,55703,DebtCon,Other,,0,0,222.733567,0,12,39.81473684
9377.417327,2322.463132,133075,DebtCon,Office,6.983181472,1,0,166.1260891,4,21,40.73602194
7935.272083,27636.69439,220843,HomeImp,ProfExe,3.062096949,0,0,217.1281672,0,25,41.56310065
20300,66667,92158,DebtCon,ProfExe,9,3,1,174.8921056,2,64,40.545681
20300,94781,56914.2416,DebtCon,ProfExe,6.160622223,,,148.6556875,,24,33.18367731
17707.10222,12810.93177,4707.971439,DebtCon,Other,0,0,0,39.64588729,1,3,29.98518301
4178.157032,173975,219297,DebtCon,Office,12,0,0,198.5572405,0,32,40.7848993
20400,29985,19781.12268,DebtCon,ProfExe,15,0,0,177.5936728,1,20,35.55430368
20400,81798.67317,123114,DebtCon,Other,2.39623731,0,0,280.7932257,2,16,34.43917111
20400,99781,128452,DebtCon,Office,23,0,0,265.9508455,2,16,33.79937887
20400,,94446,HomeImp,Other,0.632146634,0,0,184.82429,1,16,40.77586435
14965.44179,55656.47812,195834,DebtCon,Other,4.51907428,0,0,,1,15,31.13462438
20400,30624.22581,63433,DebtCon,Office,4.411223123,0,0,176.3284966,2,26,36.67687831
17943.51787,3203.712395,8702.887601,DebtCon,Office,0.188172553,2,0,177.9047071,1,15,35.40463887
18496.4951,68928,98587,HomeImp,Office,13,0,0,153.5781354,0,13,36.17609184
2079.627041,35877.86856,6347.767199,DebtCon,Office,12,0,1,121.4533629,0,22,42.20643322
8078.875267,72893.97783,14082.34414,DebtCon,Mgr,18,0,0,234.3920415,4,31,35.20581884
17051.66098,132443,5246.756105,HomeImp,ProfExe,6.264007108,0,0,187.0186916,0,22,36.82188744
20400,11188.22774,66170.10005,HomeImp,ProfExe,6.9515284,0,0,68.44158303,0,16,31.51559341
